Time,Ask,Bid,AskVolume,BidVolume
01.05.2012 15:16:52.962,81.494,81.481,2.33,1.58
01.05.2012 15:16:55.010,81.494,81.481,2.33,1.58
01.05.2012 15:16:55.440,81.492,81.478,2.33,1.58
01.05.2012 15:16:56.183,81.494,81.479,3.08,1.58
01.05.2012 15:16:58.850,81.494,81.479,3.08,1.58
01.05.2012 15:16:58.979,81.494,81.483,1.50,1.58
01.05.2012 15:16:59.347,81.494,81.480,1.50,1.58
01.05.2012 15:17:00.389,81.494,81.478,3.08,1.58
01.05.2012 15:17:00.920,81.494,81.479,1.50,1.58
01.05.2012 15:17:02.383,81.496,81.480,3.08,1.58
01.05.2012 15:17:02.523,81.495,81.481,1.50,1.58
01.05.2012 15:17:03.108,81.495,81.479,3.75,1.58
01.05.2012 15:17:03.349,81.495,81.481,3.75,1.58
01.05.2012 15:17:03.911,81.493,81.481,1.50,1.58
01.05.2012 15:17:04.379,81.495,81.482,3.75,1.58
01.05.2012 15:17:04.448,81.495,81.482,3.75,1.58
01.05.2012 15:17:06.383,81.495,81.482,3.75,1.58
01.05.2012 15:17:06.651,81.494,81.480,3.00,1.58
01.05.2012 15:17:06.781,81.493,81.478,3.08,3.15
01.05.2012 15:17:12.748,81.493,81.479,1.50,1.58
01.05.2012 15:17:14.078,81.494,81.479,4.50,1.58
01.05.2012 15:17:17.148,81.493,81.478,2.33,1.58
01.05.2012 15:17:17.899,81.493,81.478,3.08,1.58
01.05.2012 15:17:19.189,81.492,81.476,2.33,2.33
01.05.2012 15:17:19.762,81.493,81.478,3.08,1.58
01.05.2012 15:17:20.877,81.491,81.476,4.58,2.33
01.05.2012 15:17:24.267,81.491,81.479,2.25,1.58
01.05.2012 15:17:29.439,81.491,81.477,2.25,2.33
01.05.2012 15:17:29.948,81.493,81.478,1.50,1.58
01.05.2012 15:17:32.428,81.493,81.479,2.25,1.58
01.05.2012 15:17:32.631,81.493,81.477,1.50,3.08
01.05.2012 15:17:33.170,81.493,81.478,3.08,1.58
01.05.2012 15:17:33.782,81.491,81.477,2.33,1.50
01.05.2012 15:17:34.639,81.493,81.479,1.50,1.58
01.05.2012 15:17:35.249,81.493,81.479,1.50,1.58
01.05.2012 15:17:35.459,81.493,81.477,3.08,1.50
01.05.2012 15:17:36.022,81.492,81.476,2.33,1.50
01.05.2012 15:17:36.211,81.489,81.475,1.58,2.33
01.05.2012 15:17:36.339,81.489,81.473,1.58,3.00
01.05.2012 15:17:37.089,81.489,81.474,1.58,1.58
01.05.2012 15:17:37.608,81.492,81.474,4.65,2.33
01.05.2012 15:17:37.800,81.491,81.477,1.50,1.58
01.05.2012 15:17:38.361,81.491,81.474,1.50,2.33
01.05.2012 15:17:38.919,81.491,81.474,1.50,2.33
01.05.2012 15:17:41.039,81.492,81.477,1.50,1.58
01.05.2012 15:17:41.710,81.492,81.478,1.50,1.58
01.05.2012 15:17:41.785,81.493,81.478,1.50,1.58
01.05.2012 15:17:41.850,81.495,81.480,2.25,1.58
01.05.2012 15:17:42.230,81.496,81.482,1.50,1.58
01.05.2012 15:17:42.299,81.497,81.482,3.75,1.58
01.05.2012 15:17:42.371,81.497,81.485,3.75,1.58
01.05.2012 15:17:42.559,81.498,81.482,1.50,2.33
01.05.2012 15:17:43.118,81.498,81.482,2.25,1.58
01.05.2012 15:17:43.628,81.498,81.483,3.83,1.58
01.05.2012 15:17:46.370,81.496,81.481,1.58,5.40
01.05.2012 15:17:46.911,81.498,81.482,3.08,1.58
01.05.2012 15:17:47.623,81.497,81.480,3.08,3.08
01.05.2012 15:17:49.717,81.495,81.479,2.33,1.50
01.05.2012 15:17:52.248,81.495,81.478,2.33,3.08
01.05.2012 15:17:53.709,81.495,81.478,2.33,2.33
01.05.2012 15:17:54.242,81.495,81.478,2.33,2.33
01.05.2012 15:17:54.562,81.490,81.476,3.08,1.58
01.05.2012 15:17:54.635,81.486,81.473,3.00,2.33
01.05.2012 15:17:54.701,81.486,81.470,3.00,2.33
01.05.2012 15:17:54.772,81.487,81.470,3.90,4.58
01.05.2012 15:17:55.172,81.484,81.469,1.58,4.58
01.05.2012 15:17:55.244,81.487,81.470,2.33,2.33
01.05.2012 15:17:55.833,81.487,81.470,2.33,2.33
01.05.2012 15:17:55.961,81.488,81.473,3.08,1.58
01.05.2012 15:17:56.289,81.488,81.473,2.33,2.33
01.05.2012 15:17:56.999,81.490,81.474,2.25,2.33
01.05.2012 15:17:57.618,81.490,81.474,1.50,2.33
01.05.2012 15:17:57.929,81.488,81.473,1.58,2.33
01.05.2012 15:17:58.860,81.490,81.475,2.33,2.33
01.05.2012 15:17:59.229,81.491,81.477,3.00,1.58
01.05.2012 15:17:59.718,81.495,81.483,2.25,1.58
01.05.2012 15:17:59.791,81.495,81.480,6.08,3.15
01.05.2012 15:17:59.980,81.495,81.480,3.08,2.33
01.05.2012 15:18:00.538,81.493,81.478,2.33,3.83
01.05.2012 15:18:01.094,81.493,81.478,2.33,3.08
01.05.2012 15:18:02.139,81.493,81.476,2.33,1.50
01.05.2012 15:18:02.961,81.494,81.477,3.08,2.33
01.05.2012 15:18:03.279,81.487,81.476,1.58,1.50
01.05.2012 15:18:03.581,81.487,81.475,1.58,1.50
01.05.2012 15:18:03.651,81.490,81.475,3.75,1.50
01.05.2012 15:18:05.660,81.490,81.480,3.75,1.58
01.05.2012 15:18:05.972,81.496,81.480,1.50,3.83
01.05.2012 15:18:06.040,81.492,81.480,1.58,2.25
01.05.2012 15:18:06.297,81.491,81.478,2.25,2.25
01.05.2012 15:18:06.955,81.491,81.476,3.83,1.50
01.05.2012 15:18:08.081,81.493,81.477,1.58,1.50
01.05.2012 15:18:08.630,81.494,81.477,4.58,3.08
01.05.2012 15:18:08.910,81.492,81.477,1.58,1.50
01.05.2012 15:18:12.295,81.494,81.482,3.00,1.58
01.05.2012 15:18:12.491,81.497,81.482,1.58,3.08
01.05.2012 15:18:13.830,81.493,81.480,1.58,2.25
01.05.2012 15:18:13.959,81.493,81.478,1.58,2.25
01.05.2012 15:18:14.089,81.491,81.478,1.58,2.25
01.05.2012 15:18:14.279,81.493,81.478,1.58,2.25
01.05.2012 15:18:15.089,81.490,81.478,1.58,2.25
01.05.2012 15:18:15.400,81.488,81.477,1.58,1.50
01.05.2012 15:18:15.589,81.491,81.477,1.58,1.50
01.05.2012 15:18:19.401,81.487,81.476,1.58,1.50
01.05.2012 15:18:22.113,81.485,81.473,1.58,6.00
01.05.2012 15:18:22.569,81.487,81.473,1.58,6.00
01.05.2012 15:18:22.758,81.489,81.474,3.15,4.58
01.05.2012 15:18:23.722,81.489,81.474,1.58,4.58
01.05.2012 15:18:23.851,81.492,81.475,4.65,1.58
01.05.2012 15:18:24.099,81.487,81.474,1.58,3.75
01.05.2012 15:18:24.502,81.483,81.474,1.58,3.00
01.05.2012 15:18:24.570,81.486,81.474,1.58,3.00
01.05.2012 15:18:25.060,81.490,81.474,1.58,3.00
01.05.2012 15:18:25.824,81.483,81.471,1.58,1.50
01.05.2012 15:18:26.348,81.485,81.470,3.15,5.33
01.05.2012 15:18:27.560,81.485,81.471,1.58,1.50
01.05.2012 15:18:28.611,81.485,81.470,1.58,3.08
01.05.2012 15:18:29.456,81.485,81.471,1.58,3.75
01.05.2012 15:18:31.895,81.484,81.471,1.58,2.25
01.05.2012 15:18:31.963,81.482,81.468,1.58,5.25
01.05.2012 15:18:32.311,81.476,81.465,1.58,3.75
01.05.2012 15:18:32.501,81.478,81.465,1.58,3.75
01.05.2012 15:18:33.109,81.477,81.466,1.58,1.50
01.05.2012 15:18:33.253,81.480,81.466,1.58,1.50
01.05.2012 15:18:33.323,81.482,81.466,2.33,1.50
01.05.2012 15:18:33.898,81.480,81.467,1.58,3.75
01.05.2012 15:18:36.772,81.480,81.467,1.58,2.25
01.05.2012 15:18:36.841,81.480,81.465,1.58,1.50
01.05.2012 15:18:37.149,81.480,81.465,2.33,1.50
01.05.2012 15:18:40.040,81.478,81.464,2.33,1.50
01.05.2012 15:18:41.319,81.480,81.466,1.50,1.58
01.05.2012 15:18:41.450,81.479,81.464,2.33,1.58
01.05.2012 15:18:41.522,81.475,81.463,2.33,1.50
01.05.2012 15:18:41.652,81.475,81.463,1.58,1.50
01.05.2012 15:18:41.722,81.477,81.463,2.33,3.08
01.05.2012 15:18:42.090,81.480,81.467,1.50,1.58
01.05.2012 15:18:43.298,81.480,81.463,3.83,3.83
01.05.2012 15:18:43.490,81.478,81.466,3.00,1.58
01.05.2012 15:18:43.765,81.478,81.464,3.00,2.33
01.05.2012 15:18:44.689,81.476,81.463,1.58,1.50
01.05.2012 15:18:45.000,81.479,81.463,4.58,1.50
01.05.2012 15:18:45.070,81.478,81.463,2.33,3.08
01.05.2012 15:18:46.201,81.481,81.465,2.33,2.33
01.05.2012 15:18:46.450,81.483,81.469,1.58,3.00
01.05.2012 15:18:47.950,81.481,81.469,1.58,2.25
01.05.2012 15:18:48.081,81.479,81.466,1.58,3.00
01.05.2012 15:18:48.212,81.479,81.467,1.58,1.50
01.05.2012 15:18:48.280,81.484,81.467,1.58,3.08
01.05.2012 15:18:53.242,81.481,81.469,1.58,3.00
01.05.2012 15:18:53.618,81.483,81.468,3.15,3.83
01.05.2012 15:18:53.691,81.483,81.470,1.58,2.25
01.05.2012 15:18:53.818,81.483,81.468,1.58,3.83
01.05.2012 15:18:54.162,81.483,81.470,1.58,2.25
01.05.2012 15:18:54.230,81.485,81.470,4.65,3.83
01.05.2012 15:18:54.661,81.487,81.472,1.50,3.00
01.05.2012 15:18:54.981,81.490,81.480,1.50,2.25
01.05.2012 15:18:55.304,81.492,81.481,1.50,2.33
01.05.2012 15:18:55.374,81.494,81.481,1.50,2.33
01.05.2012 15:18:55.442,81.496,81.481,2.33,2.33
01.05.2012 15:18:56.381,81.494,81.479,3.08,3.83
01.05.2012 15:18:56.629,81.495,81.480,1.50,2.33
01.05.2012 15:18:56.820,81.494,81.477,3.08,1.58
01.05.2012 15:18:57.168,81.494,81.479,1.50,1.58
01.05.2012 15:18:57.709,81.494,81.479,1.50,2.33
01.05.2012 15:18:58.238,81.495,81.479,1.50,4.58
01.05.2012 15:18:59.663,81.496,81.479,2.33,5.33
01.05.2012 15:18:59.851,81.497,81.482,2.33,2.33
01.05.2012 15:18:59.980,81.499,81.484,3.83,1.58
01.05.2012 15:19:00.170,81.499,81.483,2.25,1.58
01.05.2012 15:19:00.676,81.498,81.481,1.58,2.33
01.05.2012 15:19:01.200,81.495,81.480,1.58,4.65
01.05.2012 15:19:02.853,81.495,81.480,1.58,2.33
01.05.2012 15:19:05.972,81.497,81.482,1.58,2.25
01.05.2012 15:19:06.100,81.499,81.485,2.25,1.58
01.05.2012 15:19:08.539,81.498,81.483,1.58,2.33
01.05.2012 15:19:10.531,81.498,81.483,1.58,2.33
01.05.2012 15:19:10.848,81.494,81.482,1.58,2.25
01.05.2012 15:19:10.979,81.496,81.482,1.58,2.25
01.05.2012 15:19:11.569,81.496,81.482,1.58,1.50
01.05.2012 15:19:12.314,81.497,81.482,2.33,1.50
01.05.2012 15:19:12.996,81.499,81.482,3.08,3.08
01.05.2012 15:19:13.750,81.495,81.480,1.58,1.50
01.05.2012 15:19:13.878,81.497,81.480,2.33,2.33
01.05.2012 15:19:14.429,81.497,81.480,2.33,3.08
01.05.2012 15:19:14.891,81.498,81.484,1.50,1.58
01.05.2012 15:19:15.651,81.498,81.484,1.50,2.33
01.05.2012 15:19:15.970,81.503,81.490,1.50,1.58
01.05.2012 15:19:16.980,81.503,81.490,1.50,1.58
01.05.2012 15:19:17.169,81.503,81.488,4.58,1.58
01.05.2012 15:19:17.531,81.503,81.495,2.25,1.58
01.05.2012 15:19:17.848,81.507,81.497,1.50,2.33
01.05.2012 15:19:17.979,81.513,81.496,1.58,4.65
01.05.2012 15:19:18.168,81.510,81.496,1.58,3.08
01.05.2012 15:19:18.239,81.514,81.499,4.50,2.33
01.05.2012 15:19:19.190,81.513,81.498,1.58,3.90
01.05.2012 15:19:19.790,81.511,81.497,1.58,3.75
01.05.2012 15:19:19.919,81.511,81.497,1.58,3.00
01.05.2012 15:19:19.990,81.514,81.499,2.25,1.58
01.05.2012 15:19:20.785,81.513,81.497,1.50,3.08
01.05.2012 15:19:21.198,81.513,81.500,1.50,1.58
01.05.2012 15:19:21.701,81.515,81.500,3.75,1.58
01.05.2012 15:19:22.125,81.515,81.504,3.00,1.58
01.05.2012 15:19:22.550,81.516,81.501,3.08,1.50
01.05.2012 15:19:22.618,81.514,81.501,1.50,1.50
01.05.2012 15:19:23.179,81.513,81.498,3.00,1.50
01.05.2012 15:19:23.249,81.513,81.497,3.75,1.50
01.05.2012 15:19:23.802,81.513,81.502,3.75,2.33
01.05.2012 15:19:24.501,81.517,81.502,4.50,2.33
01.05.2012 15:19:24.999,81.517,81.500,2.33,4.50
01.05.2012 15:19:25.071,81.519,81.504,2.33,1.58
01.05.2012 15:19:25.141,81.517,81.501,2.33,1.50
01.05.2012 15:19:25.331,81.519,81.504,3.08,3.83
01.05.2012 15:19:25.665,81.517,81.504,1.50,1.58
01.05.2012 15:19:26.200,81.517,81.502,3.08,2.33
01.05.2012 15:19:26.710,81.517,81.502,2.33,3.90
01.05.2012 15:19:27.258,81.519,81.504,2.33,4.58
01.05.2012 15:19:27.819,81.520,81.505,1.50,1.58
01.05.2012 15:19:27.970,81.520,81.505,1.50,2.33
01.05.2012 15:19:28.161,81.521,81.505,1.50,2.33
01.05.2012 15:19:28.990,81.519,81.505,2.33,1.50
01.05.2012 15:19:29.548,81.519,81.505,1.50,1.58
01.05.2012 15:19:30.370,81.519,81.503,1.50,2.33
01.05.2012 15:19:30.620,81.513,81.500,1.58,1.50
01.05.2012 15:19:31.188,81.515,81.500,2.33,3.08
01.05.2012 15:19:31.664,81.519,81.505,1.50,1.58
01.05.2012 15:19:31.730,81.521,81.505,2.25,1.58
01.05.2012 15:19:31.920,81.520,81.503,3.83,1.58
01.05.2012 15:19:32.140,81.517,81.502,1.58,3.08
01.05.2012 15:19:32.380,81.520,81.503,5.40,1.58
01.05.2012 15:19:32.889,81.520,81.503,3.83,2.33
01.05.2012 15:19:33.397,81.520,81.503,1.58,1.58
01.05.2012 15:19:33.918,81.520,81.504,1.58,2.25
01.05.2012 15:19:34.319,81.521,81.507,1.58,1.58
01.05.2012 15:19:34.751,81.518,81.508,1.58,2.25
01.05.2012 15:19:34.880,81.518,81.503,1.58,5.33
01.05.2012 15:19:37.549,81.519,81.503,1.58,3.75
01.05.2012 15:19:38.740,81.519,81.503,1.58,2.25
01.05.2012 15:19:38.811,81.517,81.502,1.58,3.08
01.05.2012 15:19:39.121,81.517,81.500,2.33,3.08
01.05.2012 15:19:39.309,81.515,81.499,3.08,1.58
01.05.2012 15:19:39.381,81.510,81.496,2.25,1.50
01.05.2012 15:19:39.628,81.510,81.496,1.58,5.25
01.05.2012 15:19:39.700,81.513,81.497,2.33,1.58
01.05.2012 15:19:39.891,81.511,81.496,1.58,4.58
01.05.2012 15:19:40.140,81.511,81.494,2.33,1.58
01.05.2012 15:19:44.979,81.510,81.494,1.58,1.58
01.05.2012 15:19:45.049,81.508,81.493,1.58,3.08
01.05.2012 15:19:52.059,81.511,81.494,2.33,1.58
01.05.2012 15:19:52.278,81.508,81.494,1.58,1.58
01.05.2012 15:19:52.590,81.508,81.491,1.58,4.58
01.05.2012 15:19:53.133,81.508,81.491,1.58,1.58
01.05.2012 15:19:58.963,81.506,81.490,1.58,2.25
01.05.2012 15:19:59.102,81.506,81.489,2.33,2.33
01.05.2012 15:19:59.172,81.503,81.488,2.33,3.08
01.05.2012 15:19:59.621,81.504,81.487,5.33,1.58
01.05.2012 15:20:01.483,81.504,81.487,3.08,1.58
01.05.2012 15:20:01.920,81.504,81.487,3.08,1.58
01.05.2012 15:20:01.989,81.504,81.487,2.33,1.58
01.05.2012 15:20:02.519,81.504,81.488,2.33,2.25
01.05.2012 15:20:03.055,81.504,81.487,3.08,1.58
01.05.2012 15:20:04.969,81.502,81.485,1.58,2.33
01.05.2012 15:20:05.482,81.502,81.486,1.58,1.50
01.05.2012 15:20:06.021,81.502,81.485,2.33,2.33
01.05.2012 15:20:06.273,81.504,81.487,5.33,1.58
01.05.2012 15:20:06.531,81.502,81.485,3.08,2.33
01.05.2012 15:20:07.063,81.501,81.485,2.25,2.33
01.05.2012 15:20:07.601,81.500,81.485,2.33,2.33
01.05.2012 15:20:08.231,81.500,81.485,2.33,2.33
01.05.2012 15:20:08.761,81.502,81.489,1.50,1.58
01.05.2012 15:20:08.891,81.502,81.487,2.33,1.58
01.05.2012 15:20:09.509,81.502,81.487,2.33,1.58
01.05.2012 15:20:10.870,81.500,81.485,1.58,3.90
01.05.2012 15:20:12.569,81.503,81.486,3.08,1.58
01.05.2012 15:20:16.038,81.500,81.485,1.58,2.33
01.05.2012 15:20:18.191,81.503,81.487,1.50,1.58
01.05.2012 15:20:18.682,81.500,81.484,1.58,2.33
01.05.2012 15:20:19.541,81.500,81.483,3.08,3.08
01.05.2012 15:20:20.297,81.500,81.483,3.08,3.08
01.05.2012 15:20:20.951,81.500,81.483,3.08,2.33
01.05.2012 15:20:21.576,81.500,81.483,1.58,3.08
01.05.2012 15:20:22.169,81.498,81.483,1.58,3.08
01.05.2012 15:20:22.810,81.496,81.483,1.58,1.50
01.05.2012 15:20:23.059,81.499,81.483,2.33,1.50
01.05.2012 15:20:24.460,81.499,81.482,2.33,3.08
01.05.2012 15:20:24.840,81.499,81.482,2.33,3.83
01.05.2012 15:20:26.078,81.499,81.482,3.08,2.33
01.05.2012 15:20:31.709,81.499,81.482,3.08,2.33
01.05.2012 15:20:36.290,81.496,81.481,1.58,2.33
01.05.2012 15:20:37.011,81.499,81.482,3.08,1.58
01.05.2012 15:20:39.225,81.499,81.482,3.08,1.58
01.05.2012 15:20:47.768,81.498,81.482,1.50,1.58
01.05.2012 15:20:48.079,81.500,81.484,3.75,1.58
01.05.2012 15:20:48.511,81.499,81.482,4.58,2.33
01.05.2012 15:20:51.777,81.499,81.482,1.58,6.15
01.05.2012 15:20:52.030,81.499,81.485,1.50,1.58
01.05.2012 15:20:52.099,81.497,81.482,1.58,1.58
01.05.2012 15:21:00.329,81.495,81.481,1.58,2.33
01.05.2012 15:21:01.121,81.498,81.481,2.33,2.33
01.05.2012 15:21:01.273,81.495,81.481,1.58,2.33
01.05.2012 15:21:01.459,81.497,81.482,1.58,1.58
01.05.2012 15:21:10.670,81.495,81.481,1.58,2.33
01.05.2012 15:21:12.180,81.496,81.480,1.58,2.33
01.05.2012 15:21:13.192,81.494,81.479,1.58,3.08
01.05.2012 15:21:13.985,81.495,81.478,1.58,3.08
01.05.2012 15:21:15.802,81.493,81.478,1.58,1.50
01.05.2012 15:21:15.930,81.493,81.478,1.58,1.50
01.05.2012 15:21:19.352,81.494,81.480,1.58,1.58
01.05.2012 15:21:19.419,81.496,81.480,4.50,1.58
01.05.2012 15:21:19.492,81.496,81.484,3.75,1.58
01.05.2012 15:21:19.799,81.499,81.486,2.25,1.58
01.05.2012 15:21:19.990,81.497,81.483,1.58,1.58
01.05.2012 15:21:20.786,81.497,81.482,1.58,1.58
01.05.2012 15:21:28.870,81.495,81.481,1.58,1.58
01.05.2012 15:21:29.007,81.495,81.479,1.58,3.08
01.05.2012 15:21:29.759,81.493,81.476,1.58,3.08
01.05.2012 15:21:31.869,81.492,81.476,1.58,3.08
01.05.2012 15:21:32.485,81.491,81.476,1.58,1.50
01.05.2012 15:21:33.069,81.491,81.475,1.58,4.50
01.05.2012 15:21:33.632,81.490,81.473,3.83,3.08
01.05.2012 15:21:33.760,81.485,81.472,1.58,2.25
01.05.2012 15:21:34.071,81.484,81.469,2.25,2.25
01.05.2012 15:21:34.588,81.485,81.469,1.58,1.50
01.05.2012 15:21:35.802,81.483,81.469,1.58,1.50
01.05.2012 15:21:36.231,81.486,81.471,3.15,1.58
01.05.2012 15:21:39.498,81.488,81.474,1.50,1.58
01.05.2012 15:21:39.869,81.487,81.472,1.58,3.08
01.05.2012 15:21:40.001,81.489,81.474,3.08,1.58
01.05.2012 15:21:40.530,81.487,81.472,1.58,3.08
01.05.2012 15:21:41.090,81.486,81.469,1.58,3.08
01.05.2012 15:21:41.576,81.487,81.471,1.58,1.58
01.05.2012 15:21:42.225,81.488,81.471,1.58,1.58
01.05.2012 15:21:42.609,81.488,81.474,2.33,1.58
01.05.2012 15:21:42.740,81.489,81.472,3.83,1.58
01.05.2012 15:21:43.701,81.489,81.474,1.50,1.58
01.05.2012 15:21:44.252,81.491,81.477,2.10,1.58
01.05.2012 15:21:46.761,81.489,81.474,3.00,3.90
01.05.2012 15:21:47.301,81.488,81.473,1.58,2.33
01.05.2012 15:21:47.869,81.488,81.473,1.58,1.58
01.05.2012 15:21:48.221,81.486,81.472,1.58,1.50
01.05.2012 15:21:48.910,81.486,81.471,1.58,2.33
01.05.2012 15:21:52.880,81.485,81.470,1.58,1.50
01.05.2012 15:21:53.339,81.482,81.470,1.58,1.50
01.05.2012 15:21:53.529,81.484,81.470,1.58,1.50
01.05.2012 15:21:54.711,81.486,81.471,1.58,1.58
01.05.2012 15:21:55.030,81.484,81.470,1.58,1.50
01.05.2012 15:21:55.302,81.487,81.470,1.58,3.08
01.05.2012 15:21:55.820,81.488,81.473,1.58,1.58
01.05.2012 15:21:57.979,81.486,81.471,1.58,1.50
01.05.2012 15:21:58.520,81.485,81.469,1.58,2.25
01.05.2012 15:21:59.500,81.486,81.471,3.15,1.58
01.05.2012 15:22:00.392,81.484,81.469,1.58,3.83
01.05.2012 15:22:00.959,81.486,81.471,2.33,1.58
01.05.2012 15:22:01.213,81.485,81.468,3.83,3.08
01.05.2012 15:22:02.054,81.484,81.469,1.58,1.58
01.05.2012 15:22:02.740,81.482,81.467,1.58,5.40
01.05.2012 15:22:03.466,81.483,81.467,3.83,1.50
01.05.2012 15:22:03.989,81.482,81.466,2.25,3.08
01.05.2012 15:22:04.298,81.480,81.465,1.58,3.08
01.05.2012 15:22:05.101,81.483,81.466,3.15,2.33
01.05.2012 15:22:05.865,81.484,81.468,3.75,1.58
01.05.2012 15:22:06.544,81.483,81.469,3.00,1.58
01.05.2012 15:22:07.477,81.485,81.468,2.33,1.58
01.05.2012 15:22:07.553,81.486,81.471,3.08,1.58
01.05.2012 15:22:08.011,81.485,81.468,2.33,3.83
01.05.2012 15:22:08.721,81.486,81.471,3.00,1.58
01.05.2012 15:22:08.990,81.486,81.469,4.58,1.58
01.05.2012 15:22:09.523,81.484,81.468,1.58,3.00
01.05.2012 15:22:10.668,81.485,81.470,1.58,1.58
01.05.2012 15:22:11.979,81.484,81.469,1.58,2.25
01.05.2012 15:22:14.960,81.485,81.470,3.90,1.58
01.05.2012 15:22:17.931,81.487,81.472,4.65,1.58
01.05.2012 15:22:18.178,81.486,81.469,2.33,3.90
01.05.2012 15:22:18.887,81.486,81.469,2.33,1.58
01.05.2012 15:22:18.962,81.483,81.467,1.58,3.75
01.05.2012 15:22:19.468,81.483,81.466,2.33,6.08
01.05.2012 15:22:19.969,81.484,81.469,3.08,1.58
01.05.2012 15:22:26.445,81.482,81.467,4.58,1.58
01.05.2012 15:22:26.569,81.480,81.467,2.25,1.58
01.05.2012 15:22:26.879,81.484,81.468,5.25,1.58
01.05.2012 15:22:27.479,81.483,81.466,1.58,1.58
01.05.2012 15:22:27.613,81.484,81.469,6.83,1.58
01.05.2012 15:22:27.943,81.482,81.467,4.58,1.58
01.05.2012 15:22:28.844,81.482,81.468,2.25,1.58
01.05.2012 15:22:28.912,81.481,81.466,2.33,1.58
01.05.2012 15:22:29.649,81.483,81.468,2.33,1.58
01.05.2012 15:22:30.021,81.481,81.464,2.33,3.83
01.05.2012 15:22:30.801,81.482,81.466,3.00,2.33
01.05.2012 15:22:31.161,81.480,81.465,1.58,1.58
01.05.2012 15:22:31.229,81.482,81.466,3.00,1.58
01.05.2012 15:22:32.054,81.481,81.466,2.25,1.58
01.05.2012 15:22:35.038,81.482,81.466,3.00,1.58
01.05.2012 15:22:35.259,81.481,81.464,1.58,3.08
01.05.2012 15:22:35.329,81.482,81.466,3.00,1.58
01.05.2012 15:22:37.199,81.482,81.470,3.00,1.58
01.05.2012 15:22:37.332,81.482,81.468,2.25,3.15
01.05.2012 15:22:37.859,81.481,81.468,2.25,1.58
01.05.2012 15:22:39.632,81.483,81.469,2.33,1.58
01.05.2012 15:22:39.927,81.486,81.470,1.50,3.15
01.05.2012 15:22:40.009,81.490,81.473,3.83,1.58
01.05.2012 15:22:40.561,81.487,81.472,1.58,3.08
01.05.2012 15:22:44.528,81.489,81.473,3.75,1.58
01.05.2012 15:22:46.950,81.488,81.471,2.33,3.08
01.05.2012 15:22:47.659,81.489,81.474,5.33,1.58
01.05.2012 15:22:48.230,81.489,81.474,5.33,1.58
01.05.2012 15:22:50.308,81.489,81.474,3.83,2.33
01.05.2012 15:22:50.945,81.492,81.475,3.08,1.58
01.05.2012 15:22:53.239,81.489,81.475,1.58,1.58
01.05.2012 15:22:54.879,81.489,81.473,1.58,3.00
01.05.2012 15:22:55.653,81.491,81.474,3.08,1.58
01.05.2012 15:22:56.528,81.491,81.474,3.08,1.58
01.05.2012 15:22:57.088,81.491,81.474,3.08,2.33
01.05.2012 15:22:58.652,81.488,81.473,1.58,3.08
01.05.2012 15:22:58.780,81.488,81.472,3.83,1.50
01.05.2012 15:22:58.910,81.488,81.475,2.25,1.58
01.05.2012 15:22:59.039,81.491,81.475,1.50,1.58
01.05.2012 15:23:02.956,81.486,81.474,2.25,1.58
01.05.2012 15:23:03.099,81.488,81.471,3.83,3.83
01.05.2012 15:23:03.548,81.488,81.474,2.25,1.58
01.05.2012 15:23:04.050,81.488,81.472,3.83,2.33
01.05.2012 15:23:04.298,81.486,81.471,2.25,3.08
01.05.2012 15:23:11.418,81.486,81.471,2.25,2.33
01.05.2012 15:23:21.440,81.484,81.468,2.25,2.33
01.05.2012 15:23:21.948,81.484,81.468,2.25,1.58
01.05.2012 15:23:23.380,81.484,81.468,3.00,1.58
01.05.2012 15:23:23.927,81.482,81.467,3.83,1.58
01.05.2012 15:23:24.760,81.479,81.464,1.58,5.33
01.05.2012 15:23:25.233,81.483,81.466,2.33,2.33
01.05.2012 15:23:28.070,81.483,81.468,1.58,3.00
01.05.2012 15:23:30.991,81.478,81.468,1.58,3.00
01.05.2012 15:23:31.121,81.478,81.463,3.83,1.50
01.05.2012 15:23:31.372,81.480,81.465,1.58,3.15
01.05.2012 15:23:31.864,81.477,81.465,1.58,2.25
01.05.2012 15:23:31.992,81.479,81.465,1.58,2.25
01.05.2012 15:23:32.119,81.476,81.465,1.58,2.25
01.05.2012 15:23:32.630,81.477,81.462,1.58,1.58
01.05.2012 15:23:34.282,81.480,81.463,3.08,1.58
01.05.2012 15:23:34.886,81.478,81.462,1.58,2.33
01.05.2012 15:23:35.140,81.473,81.458,1.58,1.50
01.05.2012 15:23:35.641,81.473,81.457,1.58,3.75
01.05.2012 15:23:35.980,81.470,81.455,1.58,4.58
01.05.2012 15:23:36.539,81.469,81.452,1.58,2.33
01.05.2012 15:23:36.609,81.469,81.452,2.33,2.33
01.05.2012 15:23:37.865,81.469,81.452,2.33,2.33
01.05.2012 15:23:38.420,81.470,81.455,3.08,1.58
01.05.2012 15:23:39.058,81.469,81.452,3.08,3.08
01.05.2012 15:23:39.619,81.469,81.455,1.50,1.58
01.05.2012 15:23:40.190,81.469,81.452,3.08,2.33
01.05.2012 15:23:40.710,81.469,81.454,1.50,1.58
01.05.2012 15:23:41.275,81.468,81.452,1.50,2.33
01.05.2012 15:23:41.790,81.468,81.452,2.25,1.58
01.05.2012 15:23:42.169,81.466,81.451,2.33,1.58
